seqnames start end CI.start CI.end genoT filenames
chr11 100179288 100397550 100013998 100567180 wc-ww ERR2268532_.trimmed.mdup.bam.RData
chr1 222407823 222462784 221825553 231898363 cc-wc ERR2268534_.trimmed.mdup.bam.RData.1
chr3 25005479 25191736 12898861 25709873 cc-wc ERR2268534_.trimmed.mdup.bam.RData.2
chr5 81708025 82410482 44948885 83370145 ww-wc ERR2268536_.trimmed.mdup.bam.RData.1
chr11 74660485 75743594 73448603 79704249 wc-cc ERR2268536_.trimmed.mdup.bam.RData.2
chr8 50387257 50520306 41851784 52753180 ww-wc ERR2268537_.trimmed.mdup.bam.RData.1
chr11 56705065 57237055 55734606 72327363 ww-wc ERR2268537_.trimmed.mdup.bam.RData.2
chr3 113066132 113411544 108684471 124041364 wc-ww ERR2268538_.trimmed.mdup.bam.RData
chr1 217404259 217870739 216989752 219310707 ww-wc ERR2268542_.trimmed.mdup.bam.RData
chr2 56175366 56477109 23908455 56648455 wc-ww ERR2268543_.trimmed.mdup.bam.RData.1
chr4 125048313 125076177 122575494 170258931 wc-ww ERR2268543_.trimmed.mdup.bam.RData.2
chr8 95408733 95434610 93622359 127587583 wc-ww ERR2268543_.trimmed.mdup.bam.RData.3
chr11 29924501 30004141 19662771 30396474 wc-cc ERR2268544_.trimmed.mdup.bam.RData.1
chr18 45325091 45431549 44466812 60745518 cc-wc ERR2268544_.trimmed.mdup.bam.RData.2
chr14 88097035 88106839 87886873 90182791 cc-wc ERR2268545_.trimmed.mdup.bam.RData.1
chr20 16558250 16573766 12532219 16946545 wc-cc ERR2268545_.trimmed.mdup.bam.RData.2
chr1 40021129 40565183 39273015 41072535 ww-wc ERR2268546_.trimmed.mdup.bam.RData
chr2 40118437 40160021 39435487 41359546 cc-wc ERR2268547_.trimmed.mdup.bam.RData.1
chr14 65992170 66061620 65546895 66622828 wc-ww ERR2268547_.trimmed.mdup.bam.RData.2
chrX 103821981 103924413 103144861 155741850 cc-wc ERR2268548_.trimmed.mdup.bam.RData
chr4 154453024 155036057 154094417 172647284 ww-wc ERR2268549_.trimmed.mdup.bam.RData.1
chr15 56393975 56536052 55192213 57128214 ww-wc ERR2268549_.trimmed.mdup.bam.RData.2
chr3 37325302 37397186 31027327 37922580 ww-wc ERR2268550_.trimmed.mdup.bam.RData.1
chr4 39278648 39313509 25939507 40567118 wc-ww ERR2268550_.trimmed.mdup.bam.RData.2
chr1 148389251 149913305 147209098 150102106 wc-ww ERR2268551_.trimmed.mdup.bam.RData.1
chr2 129379917 130248396 129190816 131462004 cc-wc ERR2268551_.trimmed.mdup.bam.RData.2
chr2 131497739 132038047 131081461 132287454 wc-cc ERR2268551_.trimmed.mdup.bam.RData.3
chr3 135103439 135201040 134904291 135473358 wc-ww ERR2268551_.trimmed.mdup.bam.RData.4
chr7 141095996 141201075 140962352 142611652 wc-cc ERR2268551_.trimmed.mdup.bam.RData.5
chr17 63583223 63757816 62824879 71009812 wc-ww ERR2268551_.trimmed.mdup.bam.RData.6
chr11 22534728 22656779 11378637 23323202 wc-ww ERR2268552_.trimmed.mdup.bam.RData.1
chrX 76492526 76996954 72609068 80387523 ww-cc ERR2268552_.trimmed.mdup.bam.RData.2
chr2 193133336 193268564 192849301 194438262 ww-wc ERR2268554_.trimmed.mdup.bam.RData
chr14 60999075 61022278 36865243 62036993 wc-cc ERR2268556_.trimmed.mdup.bam.RData
chr1 219637757 219821816 219077946 233345895 wc-cc ERR2268557_.trimmed.mdup.bam.RData
chr2 119936886 120154671 82572645 122062739 wc-cc ERR2268558_.trimmed.mdup.bam.RData
chr1 168288456 168894051 167637056 169260048 cc-wc ERR2268561_.trimmed.mdup.bam.RData
chr7 125574595 125795415 125031788 134975912 cc-wc ERR2268562_.trimmed.mdup.bam.RData.1
chr14 72334844 72354153 71462447 74699378 wc-ww ERR2268562_.trimmed.mdup.bam.RData.2
chr15 57130236 57554843 56057141 58443401 cc-wc ERR2268563_.trimmed.mdup.bam.RData
chr14 75556013 75827454 75205737 91577207 cc-wc ERR2268564_.trimmed.mdup.bam.RData
chr1 105233211 105988855 104343873 106313195 ww-wc ERR2268565_.trimmed.mdup.bam.RData.1
chr2 99639320 99643491 98664575 100495645 wc-cc ERR2268565_.trimmed.mdup.bam.RData.2
chr11 113338786 113367109 113189615 125610634 ww-wc ERR2268565_.trimmed.mdup.bam.RData.3
chr20 30942524 31000708 30601214 31670784 wc-cc ERR2268565_.trimmed.mdup.bam.RData.4
chr20 32070190 32286289 125202 32687462 cc-wc ERR2268565_.trimmed.mdup.bam.RData.5
chr14 63685390 63908758 37523779 64190554 cc-wc ERR2268566_.trimmed.mdup.bam.RData.1
chr14 65125726 65497336 64034105 71171276 wc-ww ERR2268566_.trimmed.mdup.bam.RData.2
chr16 46882957 46899976 36130154 47251340 wc-ww ERR2268566_.trimmed.mdup.bam.RData.3
chr2 33432056 33449235 24684552 33985642 wc-ww ERR2268567_.trimmed.mdup.bam.RData.1
chr13 80457926 80629252 80168811 85824318 wc-ww ERR2268567_.trimmed.mdup.bam.RData.2
chr14 71334357 71560297 70876247 86227689 wc-ww ERR2268567_.trimmed.mdup.bam.RData.3
chr15 62643951 62659932 50873109 62951164 wc-ww ERR2268567_.trimmed.mdup.bam.RData.4
chr5 39389859 39414979 16405103 40336497 wc-ww ERR2268569_.trimmed.mdup.bam.RData.1
chr12 75864963 76165906 72412646 81307694 wc-cc ERR2268569_.trimmed.mdup.bam.RData.2
chr12 81489432 81917248 80135563 85340416 cc-ww ERR2268569_.trimmed.mdup.bam.RData.3
chr3 85748686 86301447 79758691 105307986 wc-ww ERR2268571_.trimmed.mdup.bam.RData.1
chr3 89321404 93752517 88323892 97857806 ww-wc ERR2268571_.trimmed.mdup.bam.RData.2
chr2 90398565 91498766 88998777 94557130 wc-ww ERR2268572_.trimmed.mdup.bam.RData.1
chr3 74632057 74677286 74069480 74926606 wc-ww ERR2268572_.trimmed.mdup.bam.RData.2
chr14 57297025 57610960 56415181 58002140 cc-wc ERR2268574_.trimmed.mdup.bam.RData.1
chr16 51967596 51986060 51461340 52965675 cc-wc ERR2268574_.trimmed.mdup.bam.RData.2
chr4 28614876 28767521 27550502 29056254 ww-wc ERR2268575_.trimmed.mdup.bam.RData.1
chr6 141705105 141785413 141218084 152186071 ww-wc ERR2268575_.trimmed.mdup.bam.RData.2
chr16 56234042 56316622 56027562 56714099 wc-ww ERR2268575_.trimmed.mdup.bam.RData.3
chr17 32970296 33000828 11867533 33191992 cc-wc ERR2268575_.trimmed.mdup.bam.RData.4
chr17 54272982 54369883 53777544 69408422 wc-ww ERR2268575_.trimmed.mdup.bam.RData.5
chr6 58134833 59163211 54964198 62277739 cc-ww ERR2268577_.trimmed.mdup.bam.RData.1
chr7 122278107 122289727 120897337 141946685 wc-cc ERR2268577_.trimmed.mdup.bam.RData.2
chr9 86123412 86975165 85885279 87370571 wc-cc ERR2268577_.trimmed.mdup.bam.RData.3
chr2 27468234 27638996 25610033 28650853 ww-cc ERR2268578_.trimmed.mdup.bam.RData.1
chr3 99886215 99901462 99818777 100644795 wc-cc ERR2268578_.trimmed.mdup.bam.RData.2
chr3 100825228 100847228 100130486 101205205 cc-wc ERR2268578_.trimmed.mdup.bam.RData.3
chr5 85710291 85724118 84907047 85949516 wc-ww ERR2268578_.trimmed.mdup.bam.RData.4
chr7 88370061 88398663 87262975 89464365 ww-wc ERR2268578_.trimmed.mdup.bam.RData.5
chr8 17597063 17644650 10329016 18008645 ww-wc ERR2268578_.trimmed.mdup.bam.RData.6
chr10 48625802 48864579 48395588 49199656 cc-wc ERR2268578_.trimmed.mdup.bam.RData.7
chr2 205795298 205899543 204559350 223128161 wc-cc ERR2268579_.trimmed.mdup.bam.RData.1
chr8 84075624 84494555 83377941 85854295 wc-ww ERR2268579_.trimmed.mdup.bam.RData.2
chr1 183896472 183987729 183523529 184266869 wc-cc ERR2268580_.trimmed.mdup.bam.RData.1
chr11 23714164 23787755 18941508 24113426 wc-ww ERR2268580_.trimmed.mdup.bam.RData.2
chr17 32161526 32232516 31598451 32488334 wc-ww ERR2268580_.trimmed.mdup.bam.RData.3
chr1 34434095 34819432 13894152 35632581 wc-ww ERR2268582_.trimmed.mdup.bam.RData.1
chr8 100237260 100240900 98411978 116365532 wc-cc ERR2268582_.trimmed.mdup.bam.RData.2
chr13 55617254 56834928 34586992 58504915 ww-wc ERR2268583_.trimmed.mdup.bam.RData
chr6 89872107 90220421 88479321 95480387 wc-cc ERR2268584_.trimmed.mdup.bam.RData.1
chr6 96774797 97017958 93665309 97600658 cc-wc ERR2268584_.trimmed.mdup.bam.RData.2
chr7 90941831 91280332 39411917 92433301 ww-wc ERR2268584_.trimmed.mdup.bam.RData.3
chr4 46471024 46567129 24884411 48251658 cc-wc ERR2268585_.trimmed.mdup.bam.RData.1
chr9 37302130 37484796 27857658 38167818 ww-wc ERR2268585_.trimmed.mdup.bam.RData.2
chr13 55596824 56497615 43784708 57704931 wc-ww ERR2268585_.trimmed.mdup.bam.RData.3
chr1 77678210 77706444 76543351 78595885 wc-ww ERR2268586_.trimmed.mdup.bam.RData.1
chr2 203075847 203503439 202072990 203948724 wc-cc ERR2268586_.trimmed.mdup.bam.RData.2
chr3 24138414 24143693 23563539 24334964 ww-wc ERR2268586_.trimmed.mdup.bam.RData.3
chr2 91681329 92239684 89775877 94761098 wc-ww ERR2268588_.trimmed.mdup.bam.RData.1
chr4 37909226 37915228 33997440 38670622 ww-wc ERR2268588_.trimmed.mdup.bam.RData.2
chr17 41420991 41447807 37361690 42553626 ww-wc ERR2268588_.trimmed.mdup.bam.RData.3
chr13 58735079 59071571 48694721 60736416 cc-wc ERR2268589_.trimmed.mdup.bam.RData.1
chr14 61236475 61317753 47223506 61625151 cc-wc ERR2268589_.trimmed.mdup.bam.RData.2
chr17 43212285 43832001 37092960 44977941 cc-wc ERR2268589_.trimmed.mdup.bam.RData.3
chr17 45427077 45434678 44597632 45748741 wc-cc ERR2268589_.trimmed.mdup.bam.RData.4
chr10 107653822 107745396 107156848 109821204 wc-ww ERR2268590_.trimmed.mdup.bam.RData
chr2 32590991 32679114 19448161 33043596 cc-wc ERR2268593_.trimmed.mdup.bam.RData.1
chr9 89759113 89951750 88262896 104939277 wc-cc ERR2268593_.trimmed.mdup.bam.RData.2
chr13 50543433 50730254 50008464 51106626 wc-cc ERR2268593_.trimmed.mdup.bam.RData.3
chr17 55556601 55578186 54727286 56199957 wc-ww ERR2268593_.trimmed.mdup.bam.RData.4
chr18 50076832 50079270 49643849 58091523 wc-cc ERR2268594_.trimmed.mdup.bam.RData
chr10 71052096 71091660 69703448 87572794 wc-cc ERR2268596_.trimmed.mdup.bam.RData
chr12 96155581 96476226 95309642 109648800 wc-ww ERR2268598_.trimmed.mdup.bam.RData
chr12 27765250 27840852 23335390 28225850 ww-wc ERR2268599_.trimmed.mdup.bam.RData.1
chr17 35518306 35521066 34784197 35748137 cc-wc ERR2268599_.trimmed.mdup.bam.RData.2
chr15 54703109 54770156 53202765 55130922 wc-cc ERR2268600_.trimmed.mdup.bam.RData
chr13 59456384 60916115 46821763 61592481 wc-cc ERR2268601_.trimmed.mdup.bam.RData
chr7 114881885 115073483 113888790 126935556 wc-cc ERR2268602_.trimmed.mdup.bam.RData.1
chr13 63947526 65100599 62918520 65732589 cc-wc ERR2268602_.trimmed.mdup.bam.RData.2
chr7 56162898 56306914 54729631 57193146 ww-wc ERR2268603_.trimmed.mdup.bam.RData.1
chr7 121647020 121740639 120685824 122171797 wc-cc ERR2268603_.trimmed.mdup.bam.RData.2
chr12 58863649 58983850 49522900 62493072 cc-ww ERR2268603_.trimmed.mdup.bam.RData.3
chr20 34736643 34746524 17291983 35015042 cc-wc ERR2268603_.trimmed.mdup.bam.RData.4
chr2 45900498 45904523 29722148 47620914 ww-wc ERR2268606_.trimmed.mdup.bam.RData.1
chr12 69116830 69955525 67874479 70893519 wc-cc ERR2268606_.trimmed.mdup.bam.RData.2
chr1 120680957 120823662 119745654 122971664 cc-wc ERR2268607_.trimmed.mdup.bam.RData.1
chr4 19549539 19563039 18943861 19707766 wc-cc ERR2268607_.trimmed.mdup.bam.RData.2
chr7 67359632 67497959 66899436 67607745 cc-wc ERR2268607_.trimmed.mdup.bam.RData.3
chr5 156396582 156489256 155867650 166037828 wc-cc ERR2268608_.trimmed.mdup.bam.RData.1
chr16 46398953 46399069 37068876 47866183 wc-ww ERR2268608_.trimmed.mdup.bam.RData.2
chr4 162781076 162945962 162545305 163397062 wc-ww ERR2268609_.trimmed.mdup.bam.RData.1
chr11 19099404 19118318 8675422 20347742 cc-wc ERR2268609_.trimmed.mdup.bam.RData.2
chr11 103596609 103723357 103186279 117018294 wc-cc ERR2268609_.trimmed.mdup.bam.RData.3
chr20 25559155 28495350 25142518 28837081 ww-wc ERR2268609_.trimmed.mdup.bam.RData.4
chr20 29888174 30970878 28837008 31519569 wc-ww ERR2268609_.trimmed.mdup.bam.RData.5
chr6 101303542 102296694 100265812 103188596 wc-ww ERR2268611_.trimmed.mdup.bam.RData.1
chr7 126984176 127730519 124612126 146557350 wc-cc ERR2268611_.trimmed.mdup.bam.RData.2
chr3 156859876 156982300 156139311 157606629 cc-wc ERR2268612_.trimmed.mdup.bam.RData.1
chr20 32950154 33265482 32406704 33858220 cc-wc ERR2268612_.trimmed.mdup.bam.RData.2
chrX 99947028 100142122 99083658 152735436 ww-wc ERR2268612_.trimmed.mdup.bam.RData.3
chrX 72642248 73452559 45000903 77912395 cc-ww ERR2268613_.trimmed.mdup.bam.RData
chr2 36210512 36294025 30973360 36474140 wc-ww ERR2268614_.trimmed.mdup.bam.RData.1
chrX 68634894 68762887 118137 72054487 cc-ww ERR2268614_.trimmed.mdup.bam.RData.2
chr2 117558030 117614621 111174932 150900672 wc-ww ERR2268633_.trimmed.mdup.bam.RData
chr2 99340940 102442923 84664424 104420908 cc-wc ERR2268653_.trimmed.mdup.bam.RData
chr1 49065687 49072789 49059165 49116956 wc-ww ERR2268670_.trimmed.mdup.bam.RData.1
chr1 67498335 67503430 67482905 67518131 ww-wc ERR2268670_.trimmed.mdup.bam.RData.2
chr2 88813455 88863161 88784169 89075288 ww-wc ERR2268670_.trimmed.mdup.bam.RData.3
chr2 92313204 92496454 91968141 92536677 wc-ww ERR2268670_.trimmed.mdup.bam.RData.4
chr3 178514309 178532603 178499692 178542565 ww-wc ERR2268670_.trimmed.mdup.bam.RData.5
chr5 139117825 139132153 139087854 139153524 wc-cc ERR2268670_.trimmed.mdup.bam.RData.6
chr5 177050416 177082088 177020019 177128696 cc-wc ERR2268670_.trimmed.mdup.bam.RData.7
chr7 5392082 5555901 5377781 6167805 ww-wc ERR2268670_.trimmed.mdup.bam.RData.8
chr7 6742029 6905532 6717471 6920778 wc-ww ERR2268670_.trimmed.mdup.bam.RData.9
chr8 7220089 7356374 7143807 7368553 ww-wc ERR2268670_.trimmed.mdup.bam.RData.10
chr8 12597946 12613890 12578761 12624575 wc-ww ERR2268670_.trimmed.mdup.bam.RData.11
chr10 46237545 46271246 46231384 47012432 ww-wc ERR2268670_.trimmed.mdup.bam.RData.12
chr10 48185774 48214060 47672805 48221116 wc-ww ERR2268670_.trimmed.mdup.bam.RData.13
chr12 34365889 34707817 34340783 36347644 ww-wc ERR2268670_.trimmed.mdup.bam.RData.14
chr12 37627147 37955175 34821196 37966081 wc-ww ERR2268670_.trimmed.mdup.bam.RData.15
chr13 18337379 18511178 18238314 18598781 wc-cc ERR2268670_.trimmed.mdup.bam.RData.16
chr14 86231080 86252692 86194846 86281554 wc-ww ERR2268670_.trimmed.mdup.bam.RData.17
chr15 30240587 30341660 30107171 30686103 cc-wc ERR2268670_.trimmed.mdup.bam.RData.18
chr15 32450651 32633986 32144665 32644151 wc-cc ERR2268670_.trimmed.mdup.bam.RData.19
chr16 21206624 21488080 21185149 21526023 ww-wc ERR2268670_.trimmed.mdup.bam.RData.20
chr16 22696670 22882808 22687452 22894284 wc-ww ERR2268670_.trimmed.mdup.bam.RData.21
chr16 34272278 34571500 34220127 34582753 ww-cc ERR2268670_.trimmed.mdup.bam.RData.22
chr16 46401482 46403730 46399223 46499871 cc-ww ERR2268670_.trimmed.mdup.bam.RData.23
chr17 26620175 26719455 26620053 26936189 ww-wc ERR2268670_.trimmed.mdup.bam.RData.24
chr17 27110160 27273753 26874438 27288123 wc-ww ERR2268670_.trimmed.mdup.bam.RData.25
chr19 19421036 19423983 19403694 19460246 wc-ww ERR2268670_.trimmed.mdup.bam.RData.26
chr20 25763692 25773416 25751634 25977803 ww-wc ERR2268670_.trimmed.mdup.bam.RData.27
chr20 29087361 29088571 29074874 29283873 wc-ww ERR2268670_.trimmed.mdup.bam.RData.28
chr20 47588500 47648865 47559123 47698558 ww-wc ERR2268670_.trimmed.mdup.bam.RData.29
chr21 10152506 10325697 10073341 10418924 wc-ww ERR2268670_.trimmed.mdup.bam.RData.30
chr21 12968404 12968817 10739932 12978717 ww-wc ERR2268670_.trimmed.mdup.bam.RData.31
chrX 51345640 52082287 51325490 52127121 cc-wc ERR2268670_.trimmed.mdup.bam.RData.32
chrX 52569750 53351846 52038687 53365025 wc-cc ERR2268670_.trimmed.mdup.bam.RData.33
chr1 121755244 121764781 121602640 122544089 ww-wc ERR2268671_.trimmed.mdup.bam.RData.1
chr1 146140149 146318013 145979337 146392653 wc-cc ERR2268671_.trimmed.mdup.bam.RData.2
chr1 149205372 149313146 148929838 149850244 cc-ww ERR2268671_.trimmed.mdup.bam.RData.3
chr7 5902826 5912033 5877361 6011223 wc-ww ERR2268671_.trimmed.mdup.bam.RData.4
chr7 6927539 6952261 6716548 6977018 ww-wc ERR2268671_.trimmed.mdup.bam.RData.5
chr8 8186233 8187412 7547307 8230171 wc-cc ERR2268671_.trimmed.mdup.bam.RData.6
chr8 12541862 12541880 12411907 12547427 cc-wc ERR2268671_.trimmed.mdup.bam.RData.7
chr9 39519596 39531644 39162785 40106871 ww-wc ERR2268671_.trimmed.mdup.bam.RData.8
chr9 66808781 66902324 64944897 66952689 wc-ww ERR2268671_.trimmed.mdup.bam.RData.9
chr10 38833063 38919883 38820153 38948565 wc-cc ERR2268671_.trimmed.mdup.bam.RData.10
chr10 46040375 46527557 45998040 47035711 cc-wc ERR2268671_.trimmed.mdup.bam.RData.11
chr10 48147151 48329593 47675403 48340337 wc-cc ERR2268671_.trimmed.mdup.bam.RData.12
chr10 69767307 69767371 69751487 69778718 cc-wc ERR2268671_.trimmed.mdup.bam.RData.13
chr13 58773589 58775405 58755956 58806958 wc-ww ERR2268671_.trimmed.mdup.bam.RData.14
chr15 30491935 30610033 30196153 30659444 wc-ww ERR2268671_.trimmed.mdup.bam.RData.15
chr15 32352457 32523570 32152066 32620319 ww-wc ERR2268671_.trimmed.mdup.bam.RData.16
chr16 21824875 21919495 21771714 21955003 wc-cc ERR2268671_.trimmed.mdup.bam.RData.17
chr16 22622138 22624903 22614150 22636096 cc-wc ERR2268671_.trimmed.mdup.bam.RData.18
chr17 26644637 26645542 26620042 26660666 ww-wc ERR2268671_.trimmed.mdup.bam.RData.19
chr19 42407470 42408046 42395536 42427946 cc-wc ERR2268671_.trimmed.mdup.bam.RData.20
chr20 7675116 7723354 7648760 7753583 cc-wc ERR2268671_.trimmed.mdup.bam.RData.21
chr21 10813492 12970424 10810697 12982557 wc-ww ERR2268671_.trimmed.mdup.bam.RData.22
chr22 48799685 48803343 48785182 48814080 wc-ww ERR2268671_.trimmed.mdup.bam.RData.23
chrX 152979485 153124546 152969715 153184313 cc-wc ERR2268671_.trimmed.mdup.bam.RData.24
chrX 153261075 153386416 153244649 153409688 wc-cc ERR2268671_.trimmed.mdup.bam.RData.25
chr1 122520475 122544634 122465215 122645134 wc-cc ERR2268672_.trimmed.mdup.bam.RData.1
chr1 124714987 124718022 124695298 124733123 cc-wc ERR2268672_.trimmed.mdup.bam.RData.2
chr2 74289143 74290646 74280219 74332785 cc-wc ERR2268672_.trimmed.mdup.bam.RData.3
chr3 91540513 91572128 91511535 92421651 ww-wc ERR2268672_.trimmed.mdup.bam.RData.4
chr6 17443834 17454615 17430190 17485898 wc-cc ERR2268672_.trimmed.mdup.bam.RData.5
chr6 17508706 17511855 17454615 17614756 cc-wc ERR2268672_.trimmed.mdup.bam.RData.6
chr7 5400418 5411757 5388853 6049220 wc-cc ERR2268672_.trimmed.mdup.bam.RData.7
chr7 7048458 7052215 6663114 7070311 cc-wc ERR2268672_.trimmed.mdup.bam.RData.8
chr8 7389308 7790267 7133461 8148329 ww-wc ERR2268672_.trimmed.mdup.bam.RData.9
chr8 12589561 12621339 11986386 12655560 wc-ww ERR2268672_.trimmed.mdup.bam.RData.10
chr9 82503536 82531092 82481377 82552323 wc-ww ERR2268672_.trimmed.mdup.bam.RData.11
chr10 46560724 46797152 46544989 46995126 wc-cc ERR2268672_.trimmed.mdup.bam.RData.12
chr10 48193721 48195180 47733110 48313738 cc-wc ERR2268672_.trimmed.mdup.bam.RData.13
chr13 84752067 84788927 84679248 84802137 wc-ww ERR2268672_.trimmed.mdup.bam.RData.14
chr15 30347370 30442743 30082564 30669203 ww-wc ERR2268672_.trimmed.mdup.bam.RData.15
chr15 32294419 32349019 32116514 32642376 wc-ww ERR2268672_.trimmed.mdup.bam.RData.16
chr16 34277449 34571728 34182128 34583903 cc-ww ERR2268672_.trimmed.mdup.bam.RData.17
chr16 46401557 46412435 46401407 46554688 ww-wc ERR2268672_.trimmed.mdup.bam.RData.18
chr17 26765524 26839590 26657648 26885847 ww-cc ERR2268672_.trimmed.mdup.bam.RData.19
chr17 26974206 27988789 26875150 28095301 cc-ww ERR2268672_.trimmed.mdup.bam.RData.20
chr20 25751450 25772452 25726054 26008218 cc-wc ERR2268672_.trimmed.mdup.bam.RData.21
chr20 30423476 30464274 30304303 30481800 wc-cc ERR2268672_.trimmed.mdup.bam.RData.22
chrX 32503690 32505765 32436332 32550759 ww-wc ERR2268672_.trimmed.mdup.bam.RData.23
chr1 6201214 6209478 6195548 6230000 wc-cc ERR2268673_.trimmed.mdup.bam.RData.1
chr1 15890686 15916236 15857508 15962455 cc-wc ERR2268673_.trimmed.mdup.bam.RData.2
chr1 185624009 185639008 185569539 185670645 wc-cc ERR2268673_.trimmed.mdup.bam.RData.3
chr2 88641743 88886946 88630227 89156789 ww-wc ERR2268673_.trimmed.mdup.bam.RData.4
chr2 94289233 94764119 94224951 94795747 wc-ww ERR2268673_.trimmed.mdup.bam.RData.5
chr3 1918653 1928267 1855774 1934369 cc-wc ERR2268673_.trimmed.mdup.bam.RData.6
chr4 175939318 175947903 175928345 175997331 wc-cc ERR2268673_.trimmed.mdup.bam.RData.7
chr5 38340601 38345441 38284211 38359736 wc-ww ERR2268673_.trimmed.mdup.bam.RData.8
chr7 78465622 78482789 78436210 78593459 ww-wc ERR2268673_.trimmed.mdup.bam.RData.9
chr8 8150362 8210524 7389571 8241241 wc-cc ERR2268673_.trimmed.mdup.bam.RData.10
chr8 12030187 12128010 12013130 12573598 cc-wc ERR2268673_.trimmed.mdup.bam.RData.11
chr9 12381858 12388105 12344623 12446940 wc-cc ERR2268673_.trimmed.mdup.bam.RData.12
chr9 39582599 39812946 39488261 40194443 cc-wc ERR2268673_.trimmed.mdup.bam.RData.13
chr9 65393311 65457234 63828435 65555233 wc-cc ERR2268673_.trimmed.mdup.bam.RData.14
chr10 63702325 63708350 63604720 63882221 cc-wc ERR2268673_.trimmed.mdup.bam.RData.15
chr13 19430491 19433764 17616450 19482448 wc-cc ERR2268673_.trimmed.mdup.bam.RData.16
