seqnames start end CI.start CI.end genoT filenames
chr8 75668152 75764934 75197547 77557510 ww-wc ERR2268526_.trimmed.mdup.bam.RData.4
chr11 25266748 25841285 24290904 26042710 wc-ww ERR2268526_.trimmed.mdup.bam.RData.5
chr15 90048983 90231672 89451041 91104229 ww-wc ERR2268526_.trimmed.mdup.bam.RData.6
chr2 117509960 117534870 116439895 117708938 cc-wc ERR2268527_.trimmed.mdup.bam.RData.1
chr4 137404835 137665260 136306501 138405096 wc-ww ERR2268527_.trimmed.mdup.bam.RData.2
chr7 21447835 21567588 20910947 21868767 ww-cc ERR2268527_.trimmed.mdup.bam.RData.3
chr8 111678984 111891400 110894358 112423536 wc-cc ERR2268527_.trimmed.mdup.bam.RData.4
chr16 68422415 68616406 67988247 73214648 ww-wc ERR2268527_.trimmed.mdup.bam.RData.5
chr3 156658655 156773051 155695317 157093012 wc-ww ERR2268528_.trimmed.mdup.bam.RData.1
chr14 40465944 40470329 35054684 41409774 cc-wc ERR2268528_.trimmed.mdup.bam.RData.2
chr3 102073483 102399098 100880299 103384234 ww-wc ERR2268529_.trimmed.mdup.bam.RData
chr2 53684277 54006762 52884209 55434415 ww-wc ERR2268530_.trimmed.mdup.bam.RData
chr2 19972320 20243047 19714742 21581474 cc-wc ERR2268531_.trimmed.mdup.bam.RData.1
chr14 54128473 54158278 41845378 56092284 cc-wc ERR2268531_.trimmed.mdup.bam.RData.2
chr18 39528425 39855193 38849858 44636597 ww-wc ERR2268531_.trimmed.mdup.bam.RData.3
chr1 119752891 119886349 119579700 122641016 ww-wc ERR2268532_.trimmed.mdup.bam.RData.1
chr1 149009717 149911372 147902694 150057615 wc-ww ERR2268532_.trimmed.mdup.bam.RData.2
chr8 6757976 6777998 6287193 8370691 wc-cc ERR2268532_.trimmed.mdup.bam.RData.3
chr8 13008037 13316531 11962946 13655239 cc-wc ERR2268532_.trimmed.mdup.bam.RData.4
chr11 100179288 100282097 100013998 100520826 wc-ww ERR2268532_.trimmed.mdup.bam.RData.5
chr11 101566721 101706031 101371442 134991061 ww-wc ERR2268532_.trimmed.mdup.bam.RData.6
chr11 102073334 102141581 101859021 102359150 wc-ww ERR2268532_.trimmed.mdup.bam.RData.7
chr17 37540212 37646857 37248882 38567359 cc-wc ERR2268532_.trimmed.mdup.bam.RData.8
chr18 63292126 63330482 63103241 63447469 ww-wc ERR2268532_.trimmed.mdup.bam.RData.9
chr1 118016529 118142287 117868157 124741473 cc-wc ERR2268533_.trimmed.mdup.bam.RData.1
chr1 149038443 154560851 146047667 155092688 wc-cc ERR2268533_.trimmed.mdup.bam.RData.2
chr2 182048197 182088696 181509537 182630414 wc-ww ERR2268533_.trimmed.mdup.bam.RData.3
chr2 198633698 198648017 198104781 198741656 ww-wc ERR2268533_.trimmed.mdup.bam.RData.4
chr8 15225458 15248020 11843230 15549968 cc-wc ERR2268533_.trimmed.mdup.bam.RData.5
chr9 123619462 123701653 123166156 131557243 cc-wc ERR2268533_.trimmed.mdup.bam.RData.6
chr1 227692091 227744084 227324133 227938471 cc-wc ERR2268534_.trimmed.mdup.bam.RData.1
chr3 15683643 15826843 15113716 16783859 cc-wc ERR2268534_.trimmed.mdup.bam.RData.2
chr20 37704431 37948631 37019816 38447137 wc-cc ERR2268534_.trimmed.mdup.bam.RData.3
chr20 40588157 40746607 39500213 41372479 cc-wc ERR2268534_.trimmed.mdup.bam.RData.4
chr2 64146435 64423427 63574065 65465904 wc-cc ERR2268535_.trimmed.mdup.bam.RData.1
chr17 41619364 41862015 39856078 44177822 wc-ww ERR2268535_.trimmed.mdup.bam.RData.2
chr18 26179496 26462027 8914745 27196186 wc-cc ERR2268535_.trimmed.mdup.bam.RData.3
chr1 149849362 149994651 145881366 150852566 wc-cc ERR2268537_.trimmed.mdup.bam.RData.1
chr5 32467890 32550006 31336290 33239792 wc-cc ERR2268537_.trimmed.mdup.bam.RData.2
chr10 32013493 46940977 31543815 133549442 cc-wc ERR2268537_.trimmed.mdup.bam.RData.3
chr10 50180099 61818667 127921 62157512 wc-cc ERR2268537_.trimmed.mdup.bam.RData.4
chr13 84867133 85931318 83560068 90590851 ww-wc ERR2268537_.trimmed.mdup.bam.RData.5
chr14 62431986 62778036 61657417 64266266 wc-ww ERR2268537_.trimmed.mdup.bam.RData.6
chr2 219728904 219905620 219492006 233780530 wc-ww ERR2268539_.trimmed.mdup.bam.RData.1
chr12 116187352 116357732 115720384 125601127 wc-cc ERR2268539_.trimmed.mdup.bam.RData.2
chr1 196601483 197150433 196026184 197814688 ww-wc ERR2268540_.trimmed.mdup.bam.RData
chr18 60113400 60278339 59553322 70554208 wc-cc ERR2268541_.trimmed.mdup.bam.RData
chr1 217532489 217870739 217077456 219310707 ww-wc ERR2268542_.trimmed.mdup.bam.RData.1
chr2 138305925 138454930 137992003 139159955 wc-cc ERR2268542_.trimmed.mdup.bam.RData.2
chr6 64121944 64684135 63700032 65681812 ww-wc ERR2268542_.trimmed.mdup.bam.RData.3
chr2 35281489 35823650 34039308 36818876 wc-ww ERR2268543_.trimmed.mdup.bam.RData.1
chr4 155026758 155101248 153283421 165210263 wc-ww ERR2268543_.trimmed.mdup.bam.RData.2
chr8 121173563 121228853 120814297 123034043 wc-ww ERR2268543_.trimmed.mdup.bam.RData.3
chr1 165507474 165680291 165069690 166390705 wc-cc ERR2268544_.trimmed.mdup.bam.RData.1
chr2 14723837 15369817 13214726 16013644 wc-cc ERR2268544_.trimmed.mdup.bam.RData.2
chr2 154650454 155795367 154086169 157581087 cc-wc ERR2268544_.trimmed.mdup.bam.RData.3
chr3 80743882 81039818 80230742 81608993 cc-wc ERR2268544_.trimmed.mdup.bam.RData.4
chr11 24320964 24715030 23322456 26068014 wc-cc ERR2268544_.trimmed.mdup.bam.RData.5
chr1 241412169 241434837 240977777 244026217 wc-cc ERR2268545_.trimmed.mdup.bam.RData.1
chr3 85607339 92796185 84264762 93470774 cc-ww ERR2268545_.trimmed.mdup.bam.RData.2
chr3 93470804 97000425 93470549 98448009 ww-cc ERR2268545_.trimmed.mdup.bam.RData.3
chr7 40553012 40559249 40388727 40732035 wc-cc ERR2268545_.trimmed.mdup.bam.RData.4
chr8 12495778 12576450 11734805 12833090 cc-wc ERR2268545_.trimmed.mdup.bam.RData.5
chr14 88880393 88918220 88531877 89053686 cc-wc ERR2268545_.trimmed.mdup.bam.RData.6
chr21 36767710 36779913 35689795 37753769 wc-ww ERR2268545_.trimmed.mdup.bam.RData.7
chr1 40313043 40565183 39549381 41072535 ww-wc ERR2268546_.trimmed.mdup.bam.RData.1
chr11 114766505 114785287 114476480 114868316 ww-wc ERR2268546_.trimmed.mdup.bam.RData.2
chr12 34687186 35115179 34323208 38013279 ww-wc ERR2268546_.trimmed.mdup.bam.RData.3
chr2 40118437 40160021 39435487 41359546 cc-wc ERR2268547_.trimmed.mdup.bam.RData.1
chr4 115055779 115242779 114394143 116217230 cc-wc ERR2268547_.trimmed.mdup.bam.RData.2
chr8 130531745 131023129 130127044 131247196 wc-cc ERR2268547_.trimmed.mdup.bam.RData.3
chr7 70975377 71163947 69878977 71602132 wc-ww ERR2268548_.trimmed.mdup.bam.RData.1
chr8 16283441 16341275 10626417 17002021 cc-wc ERR2268548_.trimmed.mdup.bam.RData.2
chrX 128416459 128515712 124521861 155741850 cc-ww ERR2268548_.trimmed.mdup.bam.RData.3
chr4 164938549 165842236 163904293 166492008 ww-wc ERR2268549_.trimmed.mdup.bam.RData.1
chr5 78466490 78680329 76649148 79061663 wc-cc ERR2268549_.trimmed.mdup.bam.RData.2
chr16 20090014 20633545 7385671 22178419 ww-wc ERR2268549_.trimmed.mdup.bam.RData.3
chr8 100821541 100901508 100314999 101460536 wc-cc ERR2268550_.trimmed.mdup.bam.RData.1
chr17 44920518 45743724 44538657 46832418 wc-cc ERR2268550_.trimmed.mdup.bam.RData.2
chr1 148389251 149959059 147209098 150171803 wc-ww ERR2268551_.trimmed.mdup.bam.RData.1
chr2 127684553 130248396 127458115 131462004 cc-wc ERR2268551_.trimmed.mdup.bam.RData.2
chr2 131497739 138109276 131081461 138237581 wc-cc ERR2268551_.trimmed.mdup.bam.RData.3
chr3 135103439 135345257 134904291 135570633 wc-ww ERR2268551_.trimmed.mdup.bam.RData.4
chr7 142367754 142496467 141975741 142641135 wc-cc ERR2268551_.trimmed.mdup.bam.RData.5
chr8 12455123 12573843 11944647 12732034 ww-wc ERR2268551_.trimmed.mdup.bam.RData.6
chr9 41006112 41802839 40869720 60522593 cc-wc ERR2268551_.trimmed.mdup.bam.RData.7
chr11 100693791 100887201 100474314 101485872 cc-wc ERR2268551_.trimmed.mdup.bam.RData.8
chr17 70414141 70489782 70177502 70787365 wc-ww ERR2268551_.trimmed.mdup.bam.RData.9
chr1 113107710 120454375 112834785 124523290 ww-wc ERR2268552_.trimmed.mdup.bam.RData.1
chr1 150320796 157104692 146016949 157290147 wc-ww ERR2268552_.trimmed.mdup.bam.RData.2
chr2 214103461 214492493 213728392 216663089 wc-cc ERR2268552_.trimmed.mdup.bam.RData.3
chr2 224199182 224888485 223578796 225141369 cc-wc ERR2268552_.trimmed.mdup.bam.RData.4
chr5 133448249 133768961 132863880 134132886 cc-wc ERR2268552_.trimmed.mdup.bam.RData.5
chr8 16580070 16759585 16373206 17151199 cc-wc ERR2268552_.trimmed.mdup.bam.RData.6
chr11 16160438 16440493 15989069 16953126 wc-ww ERR2268552_.trimmed.mdup.bam.RData.7
chr22 34865691 34943966 34419740 37617111 wc-ww ERR2268552_.trimmed.mdup.bam.RData.8
chr1 185929948 186000745 184817263 186488067 wc-ww ERR2268553_.trimmed.mdup.bam.RData.1
chr3 76926008 91649689 76480976 93470643 ww-wc ERR2268553_.trimmed.mdup.bam.RData.2
chr3 93470797 106845601 91525391 107237308 wc-ww ERR2268553_.trimmed.mdup.bam.RData.3
chr5 54074048 54256864 53683061 54502338 ww-wc ERR2268553_.trimmed.mdup.bam.RData.4
chr18 64614423 64628187 63748590 65320092 cc-wc ERR2268553_.trimmed.mdup.bam.RData.5
chr2 193561218 193764626 192849301 194438262 ww-wc ERR2268554_.trimmed.mdup.bam.RData.1
chr4 124388705 124470965 122705898 124918793 wc-cc ERR2268554_.trimmed.mdup.bam.RData.2
chr10 99584304 99619397 99229934 100328410 cc-wc ERR2268555_.trimmed.mdup.bam.RData
chr1 176457869 176545156 175649098 177030130 wc-ww ERR2268556_.trimmed.mdup.bam.RData.1
chr6 16280747 16422748 6104523 16682871 wc-cc ERR2268556_.trimmed.mdup.bam.RData.2
chr1 229347789 229527415 228961732 230089589 wc-cc ERR2268557_.trimmed.mdup.bam.RData.1
chr3 31177772 31320525 30876086 31988759 wc-cc ERR2268557_.trimmed.mdup.bam.RData.2
chr3 32316930 32403964 42516 34842276 cc-wc ERR2268557_.trimmed.mdup.bam.RData.3
chr4 89756977 90272144 88102114 90849339 wc-cc ERR2268557_.trimmed.mdup.bam.RData.4
chr5 46220555 49622286 45836585 50386540 ww-wc ERR2268557_.trimmed.mdup.bam.RData.5
chr6 128990435 129078817 127684242 129735434 wc-ww ERR2268557_.trimmed.mdup.bam.RData.6
chr4 58522546 59343931 14129010 61733041 wc-cc ERR2268558_.trimmed.mdup.bam.RData.1
chr7 123162708 123202746 120813984 124000885 wc-ww ERR2268558_.trimmed.mdup.bam.RData.2
chr9 69904478 69990874 25996307 73415669 ww-wc ERR2268558_.trimmed.mdup.bam.RData.3
chr1 15114294 15124992 11696885 15515992 wc-cc ERR2268561_.trimmed.mdup.bam.RData.1
chr1 168462214 169173036 167661747 169461424 cc-wc ERR2268561_.trimmed.mdup.bam.RData.2
chr2 89685197 94199050 85885939 95292490 wc-cc ERR2268562_.trimmed.mdup.bam.RData.1
chr3 90132285 93470497 89657028 94998705 wc-ww ERR2268562_.trimmed.mdup.bam.RData.2
chr7 130447082 130648712 129522166 131074746 cc-wc ERR2268562_.trimmed.mdup.bam.RData.3
chr19 28799582 28869906 8826886 31044283 ww-wc ERR2268562_.trimmed.mdup.bam.RData.4
chr6 154666567 154940768 154366987 156820403 ww-wc ERR2268563_.trimmed.mdup.bam.RData.1
chr8 114812208 114963101 113940586 116113969 wc-ww ERR2268563_.trimmed.mdup.bam.RData.2
chr1 98650223 99475796 96837930 101039970 ww-wc ERR2268564_.trimmed.mdup.bam.RData.1
chr12 23232048 23377694 18944776 24486371 ww-wc ERR2268564_.trimmed.mdup.bam.RData.2
chr1 105780893 105988855 105227362 106313195 ww-wc ERR2268565_.trimmed.mdup.bam.RData.1
chr2 99639320 99643491 98664575 100495645 wc-cc ERR2268565_.trimmed.mdup.bam.RData.2
chr6 159875895 159922826 159274642 160397122 cc-wc ERR2268565_.trimmed.mdup.bam.RData.3
chr9 73348777 74181227 72296319 75037708 ww-wc ERR2268565_.trimmed.mdup.bam.RData.4
chr11 121241351 121364115 120925266 122148820 ww-wc ERR2268565_.trimmed.mdup.bam.RData.5
chr1 17085160 17252317 6973079 17599861 wc-ww ERR2268566_.trimmed.mdup.bam.RData.1
chr2 81535529 83016110 81148343 83873573 wc-ww ERR2268566_.trimmed.mdup.bam.RData.2
chr3 97198101 97252887 95605243 98015682 cc-wc ERR2268566_.trimmed.mdup.bam.RData.3
chr5 147832057 147863244 146987731 148498002 cc-wc ERR2268566_.trimmed.mdup.bam.RData.4
chr7 97942423 98058208 97172354 99815749 ww-wc ERR2268566_.trimmed.mdup.bam.RData.5
chr2 30141242 30154251 29949689 30593438 wc-ww ERR2268567_.trimmed.mdup.bam.RData
chr1 165000092 165193837 164598907 165365536 wc-ww ERR2268568_.trimmed.mdup.bam.RData.1
chr3 145823874 146129919 144737536 148062914 cc-wc ERR2268568_.trimmed.mdup.bam.RData.2
chr5 130583298 130787716 129797903 131254862 wc-ww ERR2268568_.trimmed.mdup.bam.RData.3
chr13 42263543 42416609 29962601 42953361 cc-wc ERR2268568_.trimmed.mdup.bam.RData.4
chr20 23188392 28833843 22811740 63692254 ww-wc ERR2268568_.trimmed.mdup.bam.RData.5
chr20 30423468 47108158 29782752 47669956 wc-ww ERR2268568_.trimmed.mdup.bam.RData.6
chr2 158834559 159623939 157887293 160352886 wc-ww ERR2268569_.trimmed.mdup.bam.RData.1
chr5 24887632 25046491 24207449 27249729 wc-ww ERR2268569_.trimmed.mdup.bam.RData.2
chr19 31509357 31545564 30602976 42041733 wc-cc ERR2268569_.trimmed.mdup.bam.RData.3
chr2 99696390 99838037 97196897 100056370 wc-cc ERR2268570_.trimmed.mdup.bam.RData.1
chr2 210776624 210777622 210034062 212552163 cc-wc ERR2268570_.trimmed.mdup.bam.RData.2
chr5 119347111 119562720 116271536 119939736 cc-wc ERR2268570_.trimmed.mdup.bam.RData.3
chr11 93065336 93415578 91987973 135036984 cc-wc ERR2268570_.trimmed.mdup.bam.RData.4
chr11 94142529 94144261 78790031 94576730 wc-cc ERR2268570_.trimmed.mdup.bam.RData.5
chr12 14657122 14697398 7208581 14915785 wc-ww ERR2268570_.trimmed.mdup.bam.RData.6
chr16 47149299 47516609 28219198 53079248 cc-wc ERR2268570_.trimmed.mdup.bam.RData.7
chr16 48481969 48592199 48124431 48838227 wc-cc ERR2268570_.trimmed.mdup.bam.RData.8
chr2 91857088 94252547 88998777 95010737 wc-ww ERR2268572_.trimmed.mdup.bam.RData.1
chr3 74414021 74820827 73863924 75067850 wc-ww ERR2268572_.trimmed.mdup.bam.RData.2
chr13 59431441 59736272 57759839 60241481 wc-cc ERR2268573_.trimmed.mdup.bam.RData
chr5 114290781 114470494 113690708 115041755 ww-wc ERR2268574_.trimmed.mdup.bam.RData.1
chr6 106301998 106323806 105523472 106998698 ww-wc ERR2268574_.trimmed.mdup.bam.RData.2
chr8 32189279 32508057 31242272 33918040 wc-cc ERR2268574_.trimmed.mdup.bam.RData.3
chr4 28252260 28767521 27467912 29056254 ww-wc ERR2268575_.trimmed.mdup.bam.RData.1
chr5 121729417 121763873 120982312 122191035 cc-wc ERR2268575_.trimmed.mdup.bam.RData.2
chr6 148293599 148658673 148012444 148966725 ww-wc ERR2268575_.trimmed.mdup.bam.RData.3
chr11 107449382 107601956 106921752 107951310 cc-wc ERR2268575_.trimmed.mdup.bam.RData.4
chr9 64452823 68630062 60523518 70410139 wc-cc ERR2268576_.trimmed.mdup.bam.RData
chr7 136479816 137300964 136123503 137921367 wc-cc ERR2268577_.trimmed.mdup.bam.RData
chr1 117400558 117626584 117074099 148212725 cc-wc ERR2268578_.trimmed.mdup.bam.RData.1
chr1 150589412 151032813 145955357 151413856 wc-cc ERR2268578_.trimmed.mdup.bam.RData.2
chr2 27631431 27638996 27010507 28650853 ww-wc ERR2268578_.trimmed.mdup.bam.RData.3
chr2 122284338 122308548 122021476 123193148 wc-cc ERR2268578_.trimmed.mdup.bam.RData.4
chr5 85710291 85883620 84907047 86071544 wc-ww ERR2268578_.trimmed.mdup.bam.RData.5
chr7 87263053 87383605 86863296 88590118 ww-wc ERR2268578_.trimmed.mdup.bam.RData.6
chr8 11732439 11851412 11467871 12585442 ww-wc ERR2268578_.trimmed.mdup.bam.RData.7
chr10 48625802 48864579 48395588 49199656 cc-wc ERR2268578_.trimmed.mdup.bam.RData.8
chr11 50780053 51285795 50583207 54782293 cc-wc ERR2268578_.trimmed.mdup.bam.RData.9
chr15 93794798 93822049 93425405 96375802 cc-wc ERR2268578_.trimmed.mdup.bam.RData.10
chr2 219295671 219303517 217099723 220416677 wc-cc ERR2268579_.trimmed.mdup.bam.RData
chr1 183896472 183905193 183523529 184143563 wc-cc ERR2268580_.trimmed.mdup.bam.RData.1
chr5 93040279 93162488 92760024 93484922 cc-wc ERR2268580_.trimmed.mdup.bam.RData.2
chr8 20899260 21184575 19801022 22060249 ww-wc ERR2268580_.trimmed.mdup.bam.RData.3
chr11 21291849 21610691 20981625 21826066 wc-ww ERR2268580_.trimmed.mdup.bam.RData.4
chr12 33315390 33430398 33154927 34687335 wc-cc ERR2268580_.trimmed.mdup.bam.RData.5
