seqnames start end CI.start CI.end genoT filenames
chr8 6631165 6949589 6039700 8265282 ww-wc ERR2268505_.trimmed.mdup.bam.RData.4
chr9 40904984 40921923 38999925 61533444 ww-wc ERR2268505_.trimmed.mdup.bam.RData.5
chr9 68728427 68737199 41049296 69159604 wc-ww ERR2268505_.trimmed.mdup.bam.RData.6
chr11 76529947 76533523 76236802 76677020 ww-wc ERR2268505_.trimmed.mdup.bam.RData.7
chr14 83194901 83229810 82782918 83929334 wc-ww ERR2268505_.trimmed.mdup.bam.RData.8
chr14 83638680 83660600 16104290 85408355 ww-wc ERR2268505_.trimmed.mdup.bam.RData.9
chr16 46398991 46700619 46390500 47585132 wc-ww ERR2268505_.trimmed.mdup.bam.RData.10
chr2 78020395 78812222 77251847 79509562 cc-wc ERR2268506_.trimmed.mdup.bam.RData.1
chr2 108050616 108091761 107824036 108924540 wc-ww ERR2268506_.trimmed.mdup.bam.RData.2
chr3 187968432 188101624 187614617 196776941 ww-wc ERR2268506_.trimmed.mdup.bam.RData.3
chr4 172308527 172503050 171755876 172804403 wc-cc ERR2268506_.trimmed.mdup.bam.RData.4
chr12 10308639 10529516 9192344 11337886 wc-cc ERR2268506_.trimmed.mdup.bam.RData.5
chr1 200336242 200797983 199109216 202293346 wc-ww ERR2268507_.trimmed.mdup.bam.RData.1
chr2 111955352 112457479 110882083 114176958 wc-cc ERR2268507_.trimmed.mdup.bam.RData.2
chr6 66402773 67530304 65207552 71342551 cc-wc ERR2268507_.trimmed.mdup.bam.RData.3
chr9 98669970 98676035 98381633 100231977 cc-wc ERR2268507_.trimmed.mdup.bam.RData.4
chr18 59825789 59918627 59236963 72830991 wc-cc ERR2268507_.trimmed.mdup.bam.RData.5
chr1 41356529 41421010 40877142 41710140 cc-wc ERR2268508_.trimmed.mdup.bam.RData.1
chr3 177283004 177808248 176664588 178280313 wc-ww ERR2268508_.trimmed.mdup.bam.RData.2
chr6 52167965 52208991 51493553 52796883 wc-ww ERR2268508_.trimmed.mdup.bam.RData.3
chr6 53996312 54088527 52208991 170558192 ww-wc ERR2268508_.trimmed.mdup.bam.RData.4
chr6 55805438 56734161 54553972 57497493 wc-ww ERR2268508_.trimmed.mdup.bam.RData.5
chr8 8026807 8329642 5952999 8718807 ww-wc ERR2268508_.trimmed.mdup.bam.RData.6
chr8 12585036 15202132 11399249 15584811 wc-ww ERR2268508_.trimmed.mdup.bam.RData.7
chr10 95791664 95988157 95354267 96221998 wc-ww ERR2268508_.trimmed.mdup.bam.RData.8
chr11 8296131 8428633 4698860 8811027 ww-wc ERR2268508_.trimmed.mdup.bam.RData.9
chr1 117830584 119432034 117602220 149882670 ww-wc ERR2268509_.trimmed.mdup.bam.RData.1
chr1 149011123 151611782 146023148 151798212 wc-ww ERR2268509_.trimmed.mdup.bam.RData.2
chr2 35343878 35447344 34670173 36109651 cc-wc ERR2268509_.trimmed.mdup.bam.RData.3
chr2 219966239 219980740 218782326 220597700 wc-ww ERR2268509_.trimmed.mdup.bam.RData.4
chr3 190562497 190792912 189950400 191198642 wc-ww ERR2268509_.trimmed.mdup.bam.RData.5
chr5 84336183 84725359 82864966 85037898 wc-ww ERR2268509_.trimmed.mdup.bam.RData.6
chr8 5891449 8235465 5570501 9299467 ww-wc ERR2268509_.trimmed.mdup.bam.RData.7
chr8 12578183 14543898 11640825 15116910 wc-ww ERR2268509_.trimmed.mdup.bam.RData.8
chr13 53324089 53895820 52810556 55944631 cc-wc ERR2268509_.trimmed.mdup.bam.RData.9
chr17 21920065 22119108 21442576 22532105 wc-ww ERR2268509_.trimmed.mdup.bam.RData.10
chr2 89838130 89850525 85444989 94778858 wc-cc ERR2268511_.trimmed.mdup.bam.RData.1
chr3 138146126 138388195 137121532 138826500 ww-wc ERR2268511_.trimmed.mdup.bam.RData.2
chr3 189286033 189424803 188695667 189835577 wc-cc ERR2268511_.trimmed.mdup.bam.RData.3
chr6 69250752 70344907 68813254 71491077 cc-wc ERR2268511_.trimmed.mdup.bam.RData.4
chr8 13990016 14209104 12627582 15107478 ww-wc ERR2268511_.trimmed.mdup.bam.RData.5
chr9 121779984 121984908 120852659 126071024 wc-cc ERR2268511_.trimmed.mdup.bam.RData.6
chr12 113511782 113882178 112866916 117007928 ww-wc ERR2268511_.trimmed.mdup.bam.RData.7
chr5 113592052 113622891 113070075 116685165 ww-wc ERR2268512_.trimmed.mdup.bam.RData.1
chr8 32578401 33883217 31931791 34195031 wc-ww ERR2268512_.trimmed.mdup.bam.RData.2
chr12 20466470 20638557 19926834 21543839 wc-cc ERR2268512_.trimmed.mdup.bam.RData.3
chr18 21216513 21285839 15384778 22000391 cc-wc ERR2268512_.trimmed.mdup.bam.RData.4
chr20 38566262 38585492 38291979 39160635 ww-wc ERR2268512_.trimmed.mdup.bam.RData.5
chr3 55546797 55760910 55116143 56520281 wc-ww ERR2268513_.trimmed.mdup.bam.RData.1
chr8 87073208 87115540 86505769 87945706 wc-cc ERR2268513_.trimmed.mdup.bam.RData.2
chr9 13680683 13853415 10994454 14353794 ww-wc ERR2268513_.trimmed.mdup.bam.RData.3
chr18 30956255 31599759 29793987 32489246 ww-wc ERR2268513_.trimmed.mdup.bam.RData.4
chr1 121230806 124815651 119565665 149845363 cc-wc ERR2268514_.trimmed.mdup.bam.RData.1
chr4 100933319 101240785 100527074 102890469 cc-wc ERR2268514_.trimmed.mdup.bam.RData.2
chr7 23624376 24996700 22032085 25914493 wc-ww ERR2268514_.trimmed.mdup.bam.RData.3
chr11 61710736 61841310 60223343 62571455 wc-ww ERR2268514_.trimmed.mdup.bam.RData.4
chr1 77877071 78355950 77363118 79235457 wc-cc ERR2268515_.trimmed.mdup.bam.RData.1
chr2 8809754 9287839 8065503 10209618 wc-ww ERR2268515_.trimmed.mdup.bam.RData.2
chr3 35307394 36073228 34320661 37227802 wc-ww ERR2268515_.trimmed.mdup.bam.RData.3
chr6 36458222 36510307 35080027 36686654 wc-cc ERR2268515_.trimmed.mdup.bam.RData.4
chr12 118946875 119006416 117799615 126438742 cc-wc ERR2268515_.trimmed.mdup.bam.RData.5
chr17 66913160 66990417 66525119 76753784 wc-cc ERR2268515_.trimmed.mdup.bam.RData.6
chr21 26862897 27057187 17361586 27704172 wc-cc ERR2268515_.trimmed.mdup.bam.RData.7
chr1 5861176 5867396 5716213 6387908 ww-wc ERR2268516_.trimmed.mdup.bam.RData.1
chr2 182652742 182809448 182386250 185060049 wc-cc ERR2268516_.trimmed.mdup.bam.RData.2
chr4 178321594 178600790 177498764 179913814 cc-wc ERR2268516_.trimmed.mdup.bam.RData.3
chr6 94296392 96556692 91567078 97647129 cc-wc ERR2268516_.trimmed.mdup.bam.RData.4
chr8 57095124 57157727 56729879 57594398 cc-wc ERR2268516_.trimmed.mdup.bam.RData.5
chr14 98597152 98672549 98298414 99143795 cc-wc ERR2268516_.trimmed.mdup.bam.RData.6
chr16 63315378 63511394 62540666 65522204 ww-wc ERR2268516_.trimmed.mdup.bam.RData.7
chr19 11025227 11230485 10272937 11860066 wc-ww ERR2268516_.trimmed.mdup.bam.RData.8
chr20 35339429 35641788 34853955 36689027 ww-wc ERR2268516_.trimmed.mdup.bam.RData.9
chr1 206741041 206773506 206512971 207129005 wc-ww ERR2268517_.trimmed.mdup.bam.RData.1
chr1 238119405 238258998 237966830 238523062 ww-wc ERR2268517_.trimmed.mdup.bam.RData.2
chr3 172159167 172169721 171890630 172774876 ww-wc ERR2268517_.trimmed.mdup.bam.RData.3
chr6 165426935 165564349 165274721 165716054 wc-ww ERR2268517_.trimmed.mdup.bam.RData.4
chr8 6614493 6683386 6336765 8772986 cc-wc ERR2268517_.trimmed.mdup.bam.RData.5
chr8 13550219 13685923 10691323 13849126 wc-cc ERR2268517_.trimmed.mdup.bam.RData.6
chr8 57970699 58231125 57669834 59288883 cc-wc ERR2268517_.trimmed.mdup.bam.RData.7
chr9 99744379 99787858 99535470 100369400 cc-wc ERR2268517_.trimmed.mdup.bam.RData.8
chrX 16509220 16810061 14485819 20027132 cc-ww ERR2268517_.trimmed.mdup.bam.RData.9
chr1 82114616 82240071 81284061 82553285 wc-ww ERR2268518_.trimmed.mdup.bam.RData.1
chr2 167772469 167972279 167301646 168353575 wc-ww ERR2268518_.trimmed.mdup.bam.RData.2
chr2 207855619 208283693 207176929 208471372 ww-wc ERR2268518_.trimmed.mdup.bam.RData.3
chr5 159279219 159326593 156698207 159792498 wc-ww ERR2268518_.trimmed.mdup.bam.RData.4
chr8 83566991 84738107 83196730 85379478 wc-ww ERR2268518_.trimmed.mdup.bam.RData.5
chr9 22256946 22679056 21618289 24140915 cc-wc ERR2268518_.trimmed.mdup.bam.RData.6
chr1 234913930 235330697 234588077 235696246 wc-ww ERR2268519_.trimmed.mdup.bam.RData.1
chr2 28980267 29205778 28310087 29661551 ww-wc ERR2268519_.trimmed.mdup.bam.RData.2
chr2 168256683 168450297 167934083 169448395 wc-ww ERR2268519_.trimmed.mdup.bam.RData.3
chr4 107639123 108032281 107488135 108419720 wc-ww ERR2268519_.trimmed.mdup.bam.RData.4
chr7 77825570 78004487 75695526 78950104 cc-wc ERR2268519_.trimmed.mdup.bam.RData.5
chr8 88819303 90020727 88051852 90753452 wc-ww ERR2268519_.trimmed.mdup.bam.RData.6
chr9 4283131 4499966 3725107 5087354 cc-wc ERR2268519_.trimmed.mdup.bam.RData.7
chr9 108488632 108558064 108044981 108925796 wc-cc ERR2268519_.trimmed.mdup.bam.RData.8
chr9 115102924 115213921 113650590 115863387 cc-wc ERR2268519_.trimmed.mdup.bam.RData.9
chr20 49306887 49345725 49044409 49867464 wc-cc ERR2268519_.trimmed.mdup.bam.RData.10
chr1 118100516 120450040 117722258 124087609 cc-wc ERR2268520_.trimmed.mdup.bam.RData.1
chr1 148977842 152872335 145957176 153229594 wc-cc ERR2268520_.trimmed.mdup.bam.RData.2
chr3 83747537 92286549 83454376 93470794 ww-wc ERR2268520_.trimmed.mdup.bam.RData.3
chr3 93871862 96975725 10016 97235591 wc-ww ERR2268520_.trimmed.mdup.bam.RData.4
chr5 6864221 6961941 4071361 7943924 ww-wc ERR2268520_.trimmed.mdup.bam.RData.5
chr5 46409345 50256170 46082748 50640192 wc-ww ERR2268520_.trimmed.mdup.bam.RData.6
chr5 107304137 107582026 106952672 108757974 ww-wc ERR2268520_.trimmed.mdup.bam.RData.7
chr6 41396083 41866226 41171167 42414627 cc-wc ERR2268520_.trimmed.mdup.bam.RData.8
chr6 60581031 61191384 57319324 61407675 wc-cc ERR2268520_.trimmed.mdup.bam.RData.9
chr7 111261177 111272279 108171152 111880624 wc-cc ERR2268520_.trimmed.mdup.bam.RData.10
chr7 111880624 111885612 111558415 112434922 cc-wc ERR2268520_.trimmed.mdup.bam.RData.11
chr8 6055070 8053887 5928678 8442570 cc-wc ERR2268520_.trimmed.mdup.bam.RData.12
chr8 14034935 15032118 10487039 15407776 wc-cc ERR2268520_.trimmed.mdup.bam.RData.13
chr10 122723144 122766351 122235997 122871567 wc-cc ERR2268520_.trimmed.mdup.bam.RData.14
chr11 65120531 65302178 65010749 66326367 ww-wc ERR2268520_.trimmed.mdup.bam.RData.15
chr1 121765081 123027610 119606697 123273508 ww-wc ERR2268521_.trimmed.mdup.bam.RData.1
chr1 154105153 154450095 146028610 154976721 wc-ww ERR2268521_.trimmed.mdup.bam.RData.2
chr2 82087783 88443650 81602627 242015594 ww-wc ERR2268521_.trimmed.mdup.bam.RData.3
chr2 94219865 98092175 115972 98559237 wc-ww ERR2268521_.trimmed.mdup.bam.RData.4
chr3 58711571 58747904 57799105 59472652 cc-wc ERR2268521_.trimmed.mdup.bam.RData.5
chr3 178503231 178619119 177589917 180493301 wc-ww ERR2268521_.trimmed.mdup.bam.RData.6
chr5 36801306 36920482 36290444 38104632 ww-wc ERR2268521_.trimmed.mdup.bam.RData.7
chr5 37724784 37818629 12367561 105292234 wc-ww ERR2268521_.trimmed.mdup.bam.RData.8
chr6 136921033 137049356 136202493 137702499 wc-ww ERR2268521_.trimmed.mdup.bam.RData.9
chr12 10135443 10251452 7351789 10848996 cc-wc ERR2268521_.trimmed.mdup.bam.RData.10
chr12 21849925 21897333 20307289 23421776 wc-cc ERR2268521_.trimmed.mdup.bam.RData.11
chr15 32689767 32893596 31802241 33441269 ww-wc ERR2268521_.trimmed.mdup.bam.RData.12
chr17 53103586 53990569 52410366 54327724 wc-ww ERR2268521_.trimmed.mdup.bam.RData.13
chr3 10097647 10302459 7286691 10566994 ww-wc ERR2268522_.trimmed.mdup.bam.RData.1
chr4 161555184 162344666 160607406 163245601 cc-wc ERR2268522_.trimmed.mdup.bam.RData.2
chr5 57547294 57659205 56391311 58879964 wc-cc ERR2268522_.trimmed.mdup.bam.RData.3
chr6 61191424 61379395 58178337 62801151 wc-cc ERR2268522_.trimmed.mdup.bam.RData.4
chr10 14497706 14724692 12836354 16212707 ww-wc ERR2268522_.trimmed.mdup.bam.RData.5
chr11 12282047 12394353 6144528 13033020 cc-wc ERR2268522_.trimmed.mdup.bam.RData.6
chr1 118584375 122282390 118254928 123510969 ww-wc ERR2268523_.trimmed.mdup.bam.RData.1
chr1 148372462 152239170 146412360 152476668 wc-ww ERR2268523_.trimmed.mdup.bam.RData.2
chr2 56985325 57067514 56328817 57342716 wc-ww ERR2268523_.trimmed.mdup.bam.RData.3
chr3 178315046 178323734 177889764 178579427 wc-cc ERR2268523_.trimmed.mdup.bam.RData.4
chr5 86998548 87194076 86557845 87988490 ww-wc ERR2268523_.trimmed.mdup.bam.RData.5
chr6 95322667 95391802 94810062 95834653 wc-ww ERR2268523_.trimmed.mdup.bam.RData.6
chr8 5846674 6176780 5754326 9071711 wc-cc ERR2268523_.trimmed.mdup.bam.RData.7
chr8 12036294 12539703 11850116 13230042 cc-wc ERR2268523_.trimmed.mdup.bam.RData.8
chr8 91346873 91445080 91087987 91804948 wc-cc ERR2268523_.trimmed.mdup.bam.RData.9
chr11 47604837 49724012 47121845 134978791 ww-wc ERR2268523_.trimmed.mdup.bam.RData.10
chr11 50212954 58243759 242067 58518598 wc-ww ERR2268523_.trimmed.mdup.bam.RData.11
chr20 22920089 28494861 22602987 28899567 cc-wc ERR2268523_.trimmed.mdup.bam.RData.12
chr20 30929015 32003730 29883610 32202992 wc-cc ERR2268523_.trimmed.mdup.bam.RData.13
chrX 83156336 83410385 80895977 84742051 ww-cc ERR2268523_.trimmed.mdup.bam.RData.14
chr1 118966437 118982814 118346571 143214742 cc-wc ERR2268524_.trimmed.mdup.bam.RData.1
chr1 148999906 149554752 148011388 150216933 wc-cc ERR2268524_.trimmed.mdup.bam.RData.2
chr1 150941617 151072220 150327435 248889648 cc-wc ERR2268524_.trimmed.mdup.bam.RData.3
chr1 151514970 151760234 145793953 151846475 wc-cc ERR2268524_.trimmed.mdup.bam.RData.4
chr1 241162546 241246804 240647708 241459465 cc-wc ERR2268524_.trimmed.mdup.bam.RData.5
chr2 211549274 211771823 210456586 212088557 cc-wc ERR2268524_.trimmed.mdup.bam.RData.6
chr6 124316218 124747214 123824301 125350276 cc-wc ERR2268524_.trimmed.mdup.bam.RData.7
chr8 6550221 6758439 6121168 7172388 wc-ww ERR2268524_.trimmed.mdup.bam.RData.8
chr8 12788068 12810411 11793391 13479176 ww-wc ERR2268524_.trimmed.mdup.bam.RData.9
chr1 187906688 188329259 187605798 188568178 wc-cc ERR2268525_.trimmed.mdup.bam.RData.1
chr2 160427206 160905275 160031670 161354660 wc-ww ERR2268525_.trimmed.mdup.bam.RData.2
chr3 86519935 87189548 86237183 93866728 cc-wc ERR2268525_.trimmed.mdup.bam.RData.3
chr3 93470794 94834616 93470644 95121397 wc-cc ERR2268525_.trimmed.mdup.bam.RData.4
chr8 7054732 7084733 6920761 8368824 cc-wc ERR2268525_.trimmed.mdup.bam.RData.5
chr8 12570998 12712973 11775780 12968842 wc-cc ERR2268525_.trimmed.mdup.bam.RData.6
chr9 11102037 11122072 10372644 11367459 wc-ww ERR2268525_.trimmed.mdup.bam.RData.7
chr11 97755174 97910354 97194269 98373566 cc-wc ERR2268525_.trimmed.mdup.bam.RData.8
chr12 83951331 84115703 83512748 84398333 cc-wc ERR2268525_.trimmed.mdup.bam.RData.9
chr17 55466052 55616876 55257676 55770387 wc-ww ERR2268525_.trimmed.mdup.bam.RData.10
chr2 129194900 129877494 128973856 131515449 cc-wc ERR2268526_.trimmed.mdup.bam.RData.1
chr2 132589854 133044550 130194589 133478712 wc-cc ERR2268526_.trimmed.mdup.bam.RData.2
chr3 25450620 25495048 24824242 25926470 wc-cc ERR2268526_.trimmed.mdup.bam.RData.3
chr7 55448179 57707890 55245154 62526140 ww-wc ERR2268526_.trimmed.mdup.bam.RData.4
chr7 62956053 63729971 128739 64118042 wc-ww ERR2268526_.trimmed.mdup.bam.RData.5
chr8 6021199 6225652 5851211 8908623 ww-wc ERR2268526_.trimmed.mdup.bam.RData.6
chr8 12030941 12668067 11943975 13039471 wc-ww ERR2268526_.trimmed.mdup.bam.RData.7
chr8 75506935 75764934 75137504 77557510 ww-wc ERR2268526_.trimmed.mdup.bam.RData.8
chr11 25266748 25342278 24290904 25840619 wc-ww ERR2268526_.trimmed.mdup.bam.RData.9
chr14 76356833 76605638 75933952 77295917 wc-cc ERR2268526_.trimmed.mdup.bam.RData.10
chr15 89719476 90231672 89363796 91104229 ww-wc ERR2268526_.trimmed.mdup.bam.RData.11
chr2 117329807 117534870 116224891 117708938 cc-wc ERR2268527_.trimmed.mdup.bam.RData.1
chr4 137404835 137595471 136306501 138331738 wc-ww ERR2268527_.trimmed.mdup.bam.RData.2
chr8 111678984 111891400 110894358 112423536 wc-cc ERR2268527_.trimmed.mdup.bam.RData.3
chr11 43090174 43619846 42912711 44578554 ww-wc ERR2268527_.trimmed.mdup.bam.RData.4
chr11 95888511 96067150 95332267 96547552 wc-cc ERR2268527_.trimmed.mdup.bam.RData.5
chr3 156658655 156773051 155695317 157093012 wc-ww ERR2268528_.trimmed.mdup.bam.RData.1
chr6 100873728 101818404 99538177 103067930 wc-ww ERR2268528_.trimmed.mdup.bam.RData.2
chr14 37294465 37328714 36523401 37694601 cc-wc ERR2268528_.trimmed.mdup.bam.RData.3
chr20 19558763 28560871 19197293 29278285 ww-wc ERR2268528_.trimmed.mdup.bam.RData.4
chr20 30419195 39313760 29868158 40027382 wc-ww ERR2268528_.trimmed.mdup.bam.RData.5
chr3 102073483 102399098 100880299 103384234 ww-wc ERR2268529_.trimmed.mdup.bam.RData.1
chr10 89549883 89827662 89197957 91451510 cc-wc ERR2268529_.trimmed.mdup.bam.RData.2
chr2 228534227 228929533 227456572 229205808 wc-ww ERR2268530_.trimmed.mdup.bam.RData.1
chr3 9090247 9156713 2067300 9809086 cc-wc ERR2268530_.trimmed.mdup.bam.RData.2
chr9 65061572 68464212 43652243 68797339 wc-ww ERR2268530_.trimmed.mdup.bam.RData.3
chr2 20169150 20243047 19746987 21581474 cc-wc ERR2268531_.trimmed.mdup.bam.RData.1
chr7 15304101 15353269 9606683 16264612 ww-wc ERR2268531_.trimmed.mdup.bam.RData.2
chr8 131498241 131744195 131030983 132339067 cc-wc ERR2268531_.trimmed.mdup.bam.RData.3
chr14 42497202 42731795 41701266 44868557 cc-wc ERR2268531_.trimmed.mdup.bam.RData.4
chr1 121531967 121750424 120995121 122529824 ww-wc ERR2268532_.trimmed.mdup.bam.RData.1
chr1 149009717 149619045 147902694 150003680 wc-ww ERR2268532_.trimmed.mdup.bam.RData.2
chr8 7105522 7336676 6489513 8372806 wc-cc ERR2268532_.trimmed.mdup.bam.RData.3
chr8 12388304 12388696 11962946 12562732 cc-wc ERR2268532_.trimmed.mdup.bam.RData.4
chr11 100179288 100255373 100013998 100511914 wc-ww ERR2268532_.trimmed.mdup.bam.RData.5
chr17 37357246 37871782 37226973 38509590 cc-wc ERR2268532_.trimmed.mdup.bam.RData.6
chr18 63292126 63330482 63103241 63447469 ww-wc ERR2268532_.trimmed.mdup.bam.RData.7
chr20 28559691 28569183 26103544 28696029 cc-wc ERR2268532_.trimmed.mdup.bam.RData.8
chr20 31877162 31886214 28695930 32358439 wc-cc ERR2268532_.trimmed.mdup.bam.RData.9
chrX 28600629 28635415 26992917 29294723 cc-ww ERR2268532_.trimmed.mdup.bam.RData.10
chrX 90380841 90994251 88194944 91751129 ww-cc ERR2268532_.trimmed.mdup.bam.RData.11
chr1 118813382 122169951 118547846 123036816 cc-wc ERR2268533_.trimmed.mdup.bam.RData.1
chr1 149038443 149423613 146047667 150156553 wc-cc ERR2268533_.trimmed.mdup.bam.RData.2
chr2 182048197 182088696 181509537 182630414 wc-ww ERR2268533_.trimmed.mdup.bam.RData.3
chr2 198383115 198648017 198030774 198741656 ww-wc ERR2268533_.trimmed.mdup.bam.RData.4
chr8 7069806 8265731 6677549 8405561 wc-cc ERR2268533_.trimmed.mdup.bam.RData.5
chr8 13113466 13151394 11859398 13699961 cc-wc ERR2268533_.trimmed.mdup.bam.RData.6
chr9 127234533 127272022 126419919 127891427 cc-wc ERR2268533_.trimmed.mdup.bam.RData.7
chr1 227692091 227794263 227324133 228319616 cc-wc ERR2268534_.trimmed.mdup.bam.RData.1
chr3 15683643 15826843 15113716 16783859 cc-wc ERR2268534_.trimmed.mdup.bam.RData.2
chr9 45180965 61199568 38350245 68344746 ww-wc ERR2268534_.trimmed.mdup.bam.RData.3
chr11 105438178 105585984 104482176 106136278 cc-wc ERR2268534_.trimmed.mdup.bam.RData.4
chr2 64146435 64946090 63574065 65622264 wc-cc ERR2268535_.trimmed.mdup.bam.RData.1
chr6 67240578 67460050 65274492 68173304 wc-ww ERR2268535_.trimmed.mdup.bam.RData.2
chr14 57981071 58459576 57422351 59376908 wc-ww ERR2268535_.trimmed.mdup.bam.RData.3
chr22 28716910 29018631 17899276 29791601 wc-cc ERR2268535_.trimmed.mdup.bam.RData.4
chr1 173055350 173386793 171985112 174877891 wc-ww ERR2268536_.trimmed.mdup.bam.RData.1
chr5 58202428 58896128 57434591 60000876 ww-wc ERR2268536_.trimmed.mdup.bam.RData.2
chr11 76487406 77445000 75486048 79106544 wc-cc ERR2268536_.trimmed.mdup.bam.RData.3
chr1 149849362 150172349 145881366 151891510 wc-cc ERR2268537_.trimmed.mdup.bam.RData.1
chr9 42146096 42796132 35457126 69895218 wc-ww ERR2268537_.trimmed.mdup.bam.RData.2
chr10 30192949 46940977 28942450 133549442 cc-wc ERR2268537_.trimmed.mdup.bam.RData.3
chr10 50180099 61262397 127921 61818749 wc-cc ERR2268537_.trimmed.mdup.bam.RData.4
chr11 60334762 60486109 59033497 61521018 ww-wc ERR2268537_.trimmed.mdup.bam.RData.5
chr18 63155209 63455261 61917420 76017079 ww-wc ERR2268537_.trimmed.mdup.bam.RData.6
chr21 25603530 26231617 23390563 27789391 cc-wc ERR2268537_.trimmed.mdup.bam.RData.7
chr1 147757903 150149183 145726544 151694442 wc-cc ERR2268538_.trimmed.mdup.bam.RData.1
chr3 120602334 120631694 117156184 123980465 wc-ww ERR2268538_.trimmed.mdup.bam.RData.2
chr6 23586913 23641853 22746931 25149909 wc-cc ERR2268538_.trimmed.mdup.bam.RData.3
chr1 114070134 118081382 113368446 149497707 ww-wc ERR2268539_.trimmed.mdup.bam.RData.1
chr1 148367037 154226507 146267569 155043374 wc-ww ERR2268539_.trimmed.mdup.bam.RData.2
chr2 227818893 227952769 226989057 228516758 wc-ww ERR2268539_.trimmed.mdup.bam.RData.3
chr6 61374463 61641075 56736408 64147754 cc-wc ERR2268539_.trimmed.mdup.bam.RData.4
chr8 11925595 12552247 10607575 13003026 ww-wc ERR2268539_.trimmed.mdup.bam.RData.5
chr9 30138576 38992511 29636684 41077818 cc-wc ERR2268539_.trimmed.mdup.bam.RData.6
chr9 64108625 75283435 41652889 75542185 wc-cc ERR2268539_.trimmed.mdup.bam.RData.7
chr12 122921413 123749637 121755019 123990660 wc-cc ERR2268539_.trimmed.mdup.bam.RData.8
chr1 196542859 196611198 196010780 197814688 ww-wc ERR2268540_.trimmed.mdup.bam.RData.1
chr8 85660210 85895611 85216312 86866640 ww-wc ERR2268540_.trimmed.mdup.bam.RData.2
